Año,Mes,País,Material,Producto,Producción
2023,Junio,Colombia,Acero,BOF,0.0
2023,Junio,Cuba,Acero,H.Eléctrico,10.782052411244544
2023,Junio,Cuba,Acero,BOF,0.0
2023,Junio,Ecuador,Acero,H.Eléctrico,33.37307511652186
2023,Junio,Ecuador,Acero,BOF,0.0
2023,Junio,El Salvador,Acero,H.Eléctrico,4.838897308467713
2023,Junio,El Salvador,Acero,BOF,0.0
2023,Junio,Guatemala,Acero,H.Eléctrico,15.499200341164036
2023,Junio,Guatemala,Acero,BOF,0.0
2023,Junio,México,Acero,H.Eléctrico,0.0
2023,Junio,México,Acero,BOF,0.0
2023,Junio,Paraguay,Acero,H.Eléctrico,0.0
2023,Junio,Paraguay,Acero,BOF,1.063455956140032
2023,Junio,Perú,Acero,H.Eléctrico,126.93807317211733
2023,Junio,Perú,Acero,BOF,0.0
2023,Junio,Trinidad y Tobago,Acero,H.Eléctrico,
2023,Junio,Trinidad y Tobago,Acero,BOF,
2023,Junio,Uruguay,Acero,H.Eléctrico,3.1037864582021517
2023,Junio,Uruguay,Acero,BOF,0.0
2023,Junio,Venezuela,Acero,H.Eléctrico,1.8236788466494878
2023,Junio,Venezuela,Acero,BOF,0.0
2023,Julio,Argentina,Acero,H.Eléctrico,169.978
2023,Julio,Argentina,Acero,BOF,175.86
2023,Julio,Brasil,Acero,H.Eléctrico,625.219
2023,Julio,Brasil,Acero,BOF,2112.124
2023,Julio,Chile,Acero,H.Eléctrico,41.600958
2023,Julio,Chile,Acero,BOF,71.30209999999992
2023,Julio,Colombia,Acero,H.Eléctrico,113.08763509090909
2023,Julio,Colombia,Acero,BOF,0.0
2023,Julio,Cuba,Acero,H.Eléctrico,12.129808962650111
2023,Julio,Cuba,Acero,BOF,0.0
2023,Julio,Ecuador,Acero,H.Eléctrico,35.499718758072156
2023,Julio,Ecuador,Acero,BOF,0.0
2023,Julio,El Salvador,Acero,H.Eléctrico,6.221439396601345
2023,Julio,El Salvador,Acero,BOF,0.0
2023,Julio,Guatemala,Acero,H.Eléctrico,16.846956892569604
2023,Julio,Guatemala,Acero,BOF,0.0
2023,Julio,México,Acero,H.Eléctrico,0.0
2023,Julio,México,Acero,BOF,0.0
2023,Julio,Paraguay,Acero,H.Eléctrico,0.0
2023,Julio,Paraguay,Acero,BOF,1.4179412748533762
2023,Julio,Perú,Acero,H.Eléctrico,118.73279054447451
2023,Julio,Perú,Acero,BOF,0.0
2023,Julio,Trinidad y Tobago,Acero,H.Eléctrico,
2023,Julio,Trinidad y Tobago,Acero,BOF,
2023,Julio,Uruguay,Acero,H.Eléctrico,3.5270300661388085
2023,Julio,Uruguay,Acero,BOF,0.0
2023,Julio,Venezuela,Acero,H.Eléctrico,2.0369665877340233
2023,Julio,Venezuela,Acero,BOF,0.0
2023,Agosto,Argentina,Acero,H.Eléctrico,240.179
2023,Agosto,Argentina,Acero,BOF,181.734
2023,Agosto,Brasil,Acero,H.Eléctrico,671.812
2023,Agosto,Brasil,Acero,BOF,2089.074
2023,Agosto,Chile,Acero,H.Eléctrico,38.524916
2023,Agosto,Chile,Acero,BOF,58.17420000000002
2023,Agosto,Colombia,Acero,H.Eléctrico,124.47284781818182
2023,Agosto,Colombia,Acero,BOF,0.0
2023,Agosto,Cuba,Acero,H.Eléctrico,13.47756551405568
2023,Agosto,Cuba,Acero,BOF,0.0
2023,Agosto,Ecuador,Acero,H.Eléctrico,35.499718758072156
2023,Agosto,Ecuador,Acero,BOF,0.0
2023,Agosto,El Salvador,Acero,H.Eléctrico,5.530168352534529
2023,Agosto,El Salvador,Acero,BOF,0.0
2023,Agosto,Guatemala,Acero,H.Eléctrico,16.846956892569604
2023,Agosto,Guatemala,Acero,BOF,0.0
2023,Agosto,México,Acero,H.Eléctrico,0.0
2023,Agosto,México,Acero,BOF,0.0
2023,Agosto,Paraguay,Acero,H.Eléctrico,0.0
2023,Agosto,Paraguay,Acero,BOF,2.632385821432874
2023,Agosto,Perú,Acero,H.Eléctrico,163.2027414112605
2023,Agosto,Perú,Acero,BOF,0.0
2023,Agosto,Trinidad y Tobago,Acero,H.Eléctrico,
2023,Agosto,Trinidad y Tobago,Acero,BOF,
2023,Agosto,Uruguay,Acero,H.Eléctrico,3.9816862856020143
2023,Agosto,Uruguay,Acero,BOF,0.0
2023,Agosto,Venezuela,Acero,H.Eléctrico,2.8316311891270547
2023,Agosto,Venezuela,Acero,BOF,0.0
2023,Septiembre,Argentina,Acero,H.Eléctrico,265.86
2023,Septiembre,Argentina,Acero,BOF,181.422
2023,Septiembre,Brasil,Acero,H.Eléctrico,475.939
2023,Septiembre,Brasil,Acero,BOF,2109.707
2023,Septiembre,Chile,Acero,H.Eléctrico,26.127
2023,Septiembre,Chile,Acero,BOF,61.77379999999998
2023,Septiembre,Colombia,Acero,H.Eléctrico,106.65702918181817
2023,Septiembre,Colombia,Acero,BOF,0.0
2023,Septiembre,Cuba,Acero,H.Eléctrico,15.21490794360192
2023,Septiembre,Cuba,Acero,BOF,0.0
2023,Septiembre,Ecuador,Acero,H.Eléctrico,40.143547782790165
2023,Septiembre,Ecuador,Acero,BOF,0.0
2023,Septiembre,El Salvador,Acero,H.Eléctrico,6.696796250497917
2023,Septiembre,El Salvador,Acero,BOF,0.0
2023,Septiembre,Guatemala,Acero,H.Eléctrico,21.68477115123212
2023,Septiembre,Guatemala,Acero,BOF,0.0
2023,Septiembre,México,Acero,H.Eléctrico,0.0
2023,Septiembre,México,Acero,BOF,0.0
2023,Septiembre,Paraguay,Acero,H.Eléctrico,0.0
2023,Septiembre,Paraguay,Acero,BOF,2.281401045241824
2023,Septiembre,Perú,Acero,H.Eléctrico,130.4594826571555
2023,Septiembre,Perú,Acero,BOF,0.0
2023,Septiembre,Trinidad y Tobago,Acero,H.Eléctrico,
2023,Septiembre,Trinidad y Tobago,Acero,BOF,
2023,Septiembre,Uruguay,Acero,H.Eléctrico,3.9816862856020143
2023,Septiembre,Uruguay,Acero,BOF,0.0
2023,Septiembre,Venezuela,Acero,H.Eléctrico,2.684040504377193
2023,Septiembre,Venezuela,Acero,BOF,0.0
2023,Octubre,Argentina,Acero,H.Eléctrico,277.317
2023,Octubre,Argentina,Acero,BOF,181.207
2023,Octubre,Brasil,Acero,H.Eléctrico,690.694
2023,Octubre,Brasil,Acero,BOF,1954.775
2023,Octubre,Chile,Acero,H.Eléctrico,35.762
2023,Octubre,Chile,Acero,BOF,67.13150000000003
2023,Octubre,Colombia,Acero,H.Eléctrico,120.716097
2023,Octubre,Colombia,Acero,BOF,0.0
2023,Octubre,Cuba,Acero,H.Eléctrico,14.45416254642182
2023,Octubre,Cuba,Acero,BOF,0.0
2023,Octubre,Ecuador,Acero,H.Eléctrico,36.047515095399454
2023,Octubre,Ecuador,Acero,BOF,0.0
2023,Octubre,El Salvador,Acero,H.Eléctrico,12.0613721
2023,Octubre,El Salvador,Acero,BOF,0.0
2023,Octubre,Guatemala,Acero,H.Eléctrico,20.850741491569348
2023,Octubre,Guatemala,Acero,BOF,0.0
2023,Octubre,México,Acero,H.Eléctrico,0.0
2023,Octubre,México,Acero,BOF,0.0
2023,Octubre,Paraguay,Acero,H.Eléctrico,0.0
2023,Octubre,Paraguay,Acero,BOF,2.632385821432874
2023,Octubre,Perú,Acero,H.Eléctrico,127.8126003608005
2023,Octubre,Perú,Acero,BOF,0.0
2023,Octubre,Trinidad y Tobago,Acero,H.Eléctrico,
2023,Octubre,Trinidad y Tobago,Acero,BOF,
2023,Octubre,Uruguay,Acero,H.Eléctrico,3.9816862856020143
2023,Octubre,Uruguay,Acero,BOF,0.0
2023,Octubre,Venezuela,Acero,H.Eléctrico,2.8026875945387486
2023,Octubre,Venezuela,Acero,BOF,0.0
2023,Noviembre,Argentina,Acero,H.Eléctrico,257.551
2023,Noviembre,Argentina,Acero,BOF,155.748
2023,Noviembre,Brasil,Acero,H.Eléctrico,616.165
2023,Noviembre,Brasil,Acero,BOF,2106.167
2023,Noviembre,Chile,Acero,H.Eléctrico,41.357
2023,Noviembre,Chile,Acero,BOF,56.28010000000003
2023,Noviembre,Colombia,Acero,H.Eléctrico,121.644734
2023,Noviembre,Colombia,Acero,BOF,0.0
2023,Noviembre,Cuba,Acero,H.Eléctrico,16.736398737962112
2023,Noviembre,Cuba,Acero,BOF,0.0
2023,Noviembre,Ecuador,Acero,H.Eléctrico,39.32433293421432
2023,Noviembre,Ecuador,Acero,BOF,0.0
2023,Noviembre,El Salvador,Acero,H.Eléctrico,6.696796250497917
2023,Noviembre,El Salvador,Acero,BOF,0.0
2023,Noviembre,Guatemala,Acero,H.Eléctrico,21.68477115123212
2023,Noviembre,Guatemala,Acero,BOF,0.0
2023,Noviembre,México,Acero,H.Eléctrico,0.0
2023,Noviembre,México,Acero,BOF,0.0
2023,Noviembre,Paraguay,Acero,H.Eléctrico,0.0
2023,Noviembre,Paraguay,Acero,BOF,2.89562440357616
2023,Noviembre,Perú,Acero,H.Eléctrico,131.0492916509145
2023,Noviembre,Perú,Acero,BOF,0.0
2023,Noviembre,Trinidad y Tobago,Acero,H.Eléctrico,
2023,Noviembre,Trinidad y Tobago,Acero,BOF,
2023,Noviembre,Uruguay,Acero,H.Eléctrico,5.096558445570577
2023,Noviembre,Uruguay,Acero,BOF,0.0
2023,Noviembre,Venezuela,Acero,H.Eléctrico,2.7996165323562594
2023,Noviembre,Venezuela,Acero,BOF,0.0
2023,Diciembre,Argentina,Acero,H.Eléctrico,213.798
2023,Diciembre,Argentina,Acero,BOF,119.308
2023,Diciembre,Brasil,Acero,H.Eléctrico,386.252
2023,Diciembre,Brasil,Acero,BOF,2142.725
2023,Diciembre,Chile,Acero,H.Eléctrico,42.8
2023,Diciembre,Chile,Acero,BOF,56.0
2023,Diciembre,Colombia,Acero,H.Eléctrico,104.667
2023,Diciembre,Colombia,Acero,BOF,0.0
2023,Diciembre,Cuba,Acero,H.Eléctrico,15.975653340782014
2023,Diciembre,Cuba,Acero,BOF,0.0
2023,Diciembre,Ecuador,Acero,H.Eléctrico,38.50512197017327
2023,Diciembre,Ecuador,Acero,BOF,0.0
2023,Diciembre,El Salvador,Acero,H.Eléctrico,5.952707778220369
2023,Diciembre,El Salvador,Acero,BOF,0.0
2023,Diciembre,Guatemala,Acero,H.Eléctrico,20.850741491569348
2023,Diciembre,Guatemala,Acero,BOF,0.0
2023,Diciembre,México,Acero,H.Eléctrico,0.0
2023,Diciembre,México,Acero,BOF,0.0
2023,Diciembre,Paraguay,Acero,H.Eléctrico,0.0
2023,Diciembre,Paraguay,Acero,BOF,2.5446396273851115
2023,Diciembre,Perú,Acero,H.Eléctrico,108.98932314464713
2023,Diciembre,Perú,Acero,BOF,0.0
2023,Diciembre,Trinidad y Tobago,Acero,H.Eléctrico,
2023,Diciembre,Trinidad y Tobago,Acero,BOF,
2023,Diciembre,Uruguay,Acero,H.Eléctrico,3.9816862856020143
2023,Diciembre,Uruguay,Acero,BOF,0.0
2023,Diciembre,Venezuela,Acero,H.Eléctrico,2.8501351412354374
2023,Diciembre,Venezuela,Acero,BOF,0.0
2022,Enero,Argentina,Acero,H.Eléctrico,184.673
2022,Enero,Argentina,Acero,BOF,169.084
2022,Enero,Brasil,Acero,H.Eléctrico,717.929
2022,Enero,Brasil,Acero,BOF,2219.0739999999996
2022,Enero,Chile,Acero,H.Eléctrico,42.8189124
2022,Enero,Chile,Acero,BOF,44.570200000000014
2022,Enero,Colombia,Acero,H.Eléctrico,101.1620283091266
2022,Enero,Colombia,Acero,BOF,0.0
2022,Enero,Cuba,Acero,H.Eléctrico,18.8773172352
2022,Enero,Cuba,Acero,BOF,0.0
2022,Enero,Ecuador,Acero,H.Eléctrico,52.120593959125344
2022,Enero,Ecuador,Acero,BOF,0.0
2022,Enero,El Salvador,Acero,H.Eléctrico,8.5893519392
2022,Enero,El Salvador,Acero,BOF,0.0
2022,Enero,Guatemala,Acero,H.Eléctrico,26.218496160000004
2022,Enero,Guatemala,Acero,BOF,0.0
2022,Enero,México,Acero,H.Eléctrico,0.0
2022,Enero,México,Acero,BOF,0.0
2022,Enero,Paraguay,Acero,H.Eléctrico,0.0
2022,Enero,Paraguay,Acero,BOF,2.1979496448
2022,Enero,Perú,Acero,H.Eléctrico,161.89526427916883
2022,Enero,Perú,Acero,BOF,0.0
2022,Enero,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Enero,Trinidad y Tobago,Acero,BOF,
2022,Enero,Uruguay,Acero,H.Eléctrico,6.563300291792641
2022,Enero,Uruguay,Acero,BOF,0.0
2022,Enero,Venezuela,Acero,H.Eléctrico,1.9798240116057815
2022,Enero,Venezuela,Acero,BOF,0.0
2022,Febrero,Argentina,Acero,H.Eléctrico,144.048
2022,Febrero,Argentina,Acero,BOF,174.851
2022,Febrero,Brasil,Acero,H.Eléctrico,675.534
2022,Febrero,Brasil,Acero,BOF,2046.435
2022,Febrero,Chile,Acero,H.Eléctrico,40.087181199999996
2022,Febrero,Chile,Acero,BOF,16.629299999999994
2022,Febrero,Colombia,Acero,H.Eléctrico,86.6018643110893
2022,Febrero,Colombia,Acero,BOF,0.0
2022,Febrero,Cuba,Acero,H.Eléctrico,17.828577388800003
2022,Febrero,Cuba,Acero,BOF,0.0
2022,Febrero,Ecuador,Acero,H.Eléctrico,53.21956878152534
2022,Febrero,Ecuador,Acero,BOF,0.0
2022,Febrero,El Salvador,Acero,H.Eléctrico,8.5893519392
2022,Febrero,El Salvador,Acero,BOF,0.0
2022,Febrero,Guatemala,Acero,H.Eléctrico,25.1697563136
2022,Febrero,Guatemala,Acero,BOF,0.0
2022,Febrero,México,Acero,H.Eléctrico,0.0
2022,Febrero,México,Acero,BOF,0.0
2022,Febrero,Paraguay,Acero,H.Eléctrico,0.0
2022,Febrero,Paraguay,Acero,BOF,1.0989748224
2022,Febrero,Perú,Acero,H.Eléctrico,144.47058371698404
2022,Febrero,Perú,Acero,BOF,0.0
2022,Febrero,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Febrero,Trinidad y Tobago,Acero,BOF,
2022,Febrero,Uruguay,Acero,H.Eléctrico,3.2816501458963203
2022,Febrero,Uruguay,Acero,BOF,0.0
2022,Febrero,Venezuela,Acero,H.Eléctrico,1.8868643663147222
2022,Febrero,Venezuela,Acero,BOF,0.0
2022,Marzo,Argentina,Acero,H.Eléctrico,183.756
2022,Marzo,Argentina,Acero,BOF,233.208
2022,Marzo,Brasil,Acero,H.Eléctrico,777.951
2022,Marzo,Brasil,Acero,BOF,2222.095
2022,Marzo,Chile,Acero,H.Eléctrico,47.506316
2022,Marzo,Chile,Acero,BOF,74.7119
2022,Marzo,Colombia,Acero,H.Eléctrico,105.91486103729147
2022,Marzo,Colombia,Acero,BOF,0.0
2022,Marzo,Cuba,Acero,H.Eléctrico,16.7798375424
2022,Marzo,Cuba,Acero,BOF,0.0
2022,Marzo,Ecuador,Acero,H.Eléctrico,51.02161913672534
2022,Marzo,Ecuador,Acero,BOF,0.0
2022,Marzo,El Salvador,Acero,H.Eléctrico,8.052517443000001
2022,Marzo,El Salvador,Acero,BOF,0.0
2022,Marzo,Guatemala,Acero,H.Eléctrico,23.28202459008
2022,Marzo,Guatemala,Acero,BOF,0.0
2022,Marzo,México,Acero,H.Eléctrico,0.0
2022,Marzo,México,Acero,BOF,0.0
2022,Marzo,Paraguay,Acero,H.Eléctrico,0.0
2022,Marzo,Paraguay,Acero,BOF,0.6593848934400001
2022,Marzo,Perú,Acero,H.Eléctrico,171.38558864773805
2022,Marzo,Perú,Acero,BOF,0.0
2022,Marzo,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Marzo,Trinidad y Tobago,Acero,BOF,
2022,Marzo,Uruguay,Acero,H.Eléctrico,4.375533527861761
2022,Marzo,Uruguay,Acero,BOF,0.0
2022,Marzo,Venezuela,Acero,H.Eléctrico,2.129364163587776
2022,Marzo,Venezuela,Acero,BOF,0.0
2022,Abril,Argentina,Acero,H.Eléctrico,158.202
2022,Abril,Argentina,Acero,BOF,196.343
2022,Abril,Brasil,Acero,H.Eléctrico,715.429
2022,Abril,Brasil,Acero,BOF,2231.241
2022,Abril,Chile,Acero,H.Eléctrico,33.765850400000005
2022,Abril,Chile,Acero,BOF,65.94469999999995
2022,Abril,Colombia,Acero,H.Eléctrico,118.64568087144261
2022,Abril,Colombia,Acero,BOF,0.0
2022,Abril,Cuba,Acero,H.Eléctrico,14.262861911040003
2022,Abril,Cuba,Acero,BOF,0.0
2022,Abril,Ecuador,Acero,H.Eléctrico,40.03187091272534
2022,Abril,Ecuador,Acero,BOF,0.0
2022,Abril,El Salvador,Acero,H.Eléctrico,6.270226915616
2022,Abril,El Salvador,Acero,BOF,0.0
2022,Abril,Guatemala,Acero,H.Eléctrico,20.303603426304
2022,Abril,Guatemala,Acero,BOF,0.0
2022,Abril,México,Acero,H.Eléctrico,0.0
2022,Abril,México,Acero,BOF,0.0
2022,Abril,Paraguay,Acero,H.Eléctrico,0.0
2022,Abril,Paraguay,Acero,BOF,1.0550158295040002
2022,Abril,Perú,Acero,H.Eléctrico,123.04322171906269
2022,Abril,Perú,Acero,BOF,0.0
2022,Abril,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Abril,Trinidad y Tobago,Acero,BOF,
2022,Abril,Uruguay,Acero,H.Eléctrico,4.375533527861761
2022,Abril,Uruguay,Acero,BOF,0.0
2022,Abril,Venezuela,Acero,H.Eléctrico,1.6099613050751054
2022,Abril,Venezuela,Acero,BOF,0.0
2022,Mayo,Argentina,Acero,H.Eléctrico,260.441
2022,Mayo,Argentina,Acero,BOF,186.443
2022,Mayo,Brasil,Acero,H.Eléctrico,800.953
2022,Mayo,Brasil,Acero,BOF,2184.428
2022,Mayo,Chile,Acero,H.Eléctrico,30.289445
2022,Mayo,Chile,Acero,BOF,53.897999999999996
2022,Mayo,Colombia,Acero,H.Eléctrico,118.590838
2022,Mayo,Colombia,Acero,BOF,0.0
2022,Mayo,Cuba,Acero,H.Eléctrico,14.262861911040003
2022,Mayo,Cuba,Acero,BOF,0.0
2022,Mayo,Ecuador,Acero,H.Eléctrico,41.79023062856535
2022,Mayo,Ecuador,Acero,BOF,0.0
2022,Mayo,El Salvador,Acero,H.Eléctrico,6.442013954400001
2022,Mayo,El Salvador,Acero,BOF,0.0
2022,Mayo,Guatemala,Acero,H.Eléctrico,19.632409924607998
2022,Mayo,Guatemala,Acero,BOF,0.0
2022,Mayo,México,Acero,H.Eléctrico,0.0
2022,Mayo,México,Acero,BOF,0.0
2022,Mayo,Paraguay,Acero,H.Eléctrico,0.0
2022,Mayo,Paraguay,Acero,BOF,1.0550158295040002
2022,Mayo,Perú,Acero,H.Eléctrico,139.89010688037973
2022,Mayo,Perú,Acero,BOF,0.0
2022,Mayo,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Mayo,Trinidad y Tobago,Acero,BOF,
2022,Mayo,Uruguay,Acero,H.Eléctrico,3.500426822289409
2022,Mayo,Uruguay,Acero,BOF,0.0
2022,Mayo,Venezuela,Acero,H.Eléctrico,1.6132004602622072
2022,Mayo,Venezuela,Acero,BOF,0.0
2022,Junio,Argentina,Acero,H.Eléctrico,277.337
2022,Junio,Argentina,Acero,BOF,186.239
2022,Junio,Brasil,Acero,H.Eléctrico,718.44
2022,Junio,Brasil,Acero,BOF,2214.587
2022,Junio,Chile,Acero,H.Eléctrico,37.35709199999999
2022,Junio,Chile,Acero,BOF,74.07438699999997
2022,Junio,Colombia,Acero,H.Eléctrico,95.24370305238469
2022,Junio,Colombia,Acero,BOF,0.0
2022,Junio,Cuba,Acero,H.Eléctrico,13.42387003392
2022,Junio,Cuba,Acero,BOF,0.0
2022,Junio,Ecuador,Acero,H.Eléctrico,40.911050770645346
2022,Junio,Ecuador,Acero,BOF,0.0
2022,Junio,El Salvador,Acero,H.Eléctrico,6.012546357440001
2022,Junio,El Salvador,Acero,BOF,0.0
2022,Junio,Guatemala,Acero,H.Eléctrico,19.296813173760004
2022,Junio,Guatemala,Acero,BOF,0.0
2022,Junio,México,Acero,H.Eléctrico,0.0
2022,Junio,México,Acero,BOF,0.0
2022,Junio,Paraguay,Acero,H.Eléctrico,0.0
2022,Junio,Paraguay,Acero,BOF,1.3187697868800001
2022,Junio,Perú,Acero,H.Eléctrico,142.33195766006307
2022,Junio,Perú,Acero,BOF,0.0
2022,Junio,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Junio,Trinidad y Tobago,Acero,BOF,
2022,Junio,Uruguay,Acero,H.Eléctrico,3.8504695045183497
2022,Junio,Uruguay,Acero,BOF,0.0
2022,Junio,Venezuela,Acero,H.Eléctrico,1.7214890682215112
2022,Junio,Venezuela,Acero,BOF,0.0
2022,Julio,Argentina,Acero,H.Eléctrico,278.214
2022,Julio,Argentina,Acero,BOF,184.509
2022,Julio,Brasil,Acero,H.Eléctrico,775.277
2022,Julio,Brasil,Acero,BOF,2070.284
2022,Julio,Chile,Acero,H.Eléctrico,19.9864864
2022,Julio,Chile,Acero,BOF,69.06552900000008
2022,Julio,Colombia,Acero,H.Eléctrico,131.05144588353977
2022,Julio,Colombia,Acero,BOF,0.0
2022,Julio,Cuba,Acero,H.Eléctrico,15.10185378816
2022,Julio,Cuba,Acero,BOF,0.0
2022,Julio,Ecuador,Acero,H.Eléctrico,43.54859034440534
2022,Julio,Ecuador,Acero,BOF,0.0
2022,Julio,El Salvador,Acero,H.Eléctrico,7.73041674528
2022,Julio,El Salvador,Acero,BOF,0.0
2022,Julio,Guatemala,Acero,H.Eléctrico,20.974796928000004
2022,Julio,Guatemala,Acero,BOF,0.0
2022,Julio,México,Acero,H.Eléctrico,0.0
2022,Julio,México,Acero,BOF,0.0
2022,Julio,Paraguay,Acero,H.Eléctrico,0.0
2022,Julio,Paraguay,Acero,BOF,1.7583597158400002
2022,Julio,Perú,Acero,H.Eléctrico,133.92584679260506
2022,Julio,Perú,Acero,BOF,0.0
2022,Julio,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Julio,Trinidad y Tobago,Acero,BOF,
2022,Julio,Uruguay,Acero,H.Eléctrico,4.375533527861761
2022,Julio,Uruguay,Acero,BOF,0.0
2022,Julio,Venezuela,Acero,H.Eléctrico,1.9553056343135582
2022,Julio,Venezuela,Acero,BOF,0.0
2022,Agosto,Argentina,Acero,H.Eléctrico,262.442
2022,Agosto,Argentina,Acero,BOF,193.666
2022,Agosto,Brasil,Acero,H.Eléctrico,698.96
2022,Agosto,Brasil,Acero,BOF,2190.933
2022,Agosto,Chile,Acero,H.Eléctrico,31.5854808
2022,Agosto,Chile,Acero,BOF,70.73016399999995
2022,Agosto,Colombia,Acero,H.Eléctrico,127.138038
2022,Agosto,Colombia,Acero,BOF,0.0
2022,Agosto,Cuba,Acero,H.Eléctrico,16.7798375424
2022,Agosto,Cuba,Acero,BOF,0.0
2022,Agosto,Ecuador,Acero,H.Eléctrico,43.54859034440534
2022,Agosto,Ecuador,Acero,BOF,0.0
2022,Agosto,El Salvador,Acero,H.Eléctrico,6.8714815513600005
2022,Agosto,El Salvador,Acero,BOF,0.0
2022,Agosto,Guatemala,Acero,H.Eléctrico,20.974796928000004
2022,Agosto,Guatemala,Acero,BOF,0.0
2022,Agosto,México,Acero,H.Eléctrico,0.0
2022,Agosto,México,Acero,BOF,0.0
2022,Agosto,Paraguay,Acero,H.Eléctrico,0.0
2022,Agosto,Paraguay,Acero,BOF,2.9342627758080004
2022,Agosto,Perú,Acero,H.Eléctrico,181.82483322315892
2022,Agosto,Perú,Acero,BOF,0.0
2022,Agosto,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Agosto,Trinidad y Tobago,Acero,BOF,
2022,Agosto,Uruguay,Acero,H.Eléctrico,4.6490043733531214
2022,Agosto,Uruguay,Acero,BOF,0.0
2022,Agosto,Venezuela,Acero,H.Eléctrico,2.9272744175447505
2022,Agosto,Venezuela,Acero,BOF,0.0
2022,Septiembre,Argentina,Acero,H.Eléctrico,259.997
2022,Septiembre,Argentina,Acero,BOF,168.741
2022,Septiembre,Brasil,Acero,H.Eléctrico,645.809
2022,Septiembre,Brasil,Acero,BOF,2140.7470000000003
2022,Septiembre,Chile,Acero,H.Eléctrico,35.3098498
2022,Septiembre,Chile,Acero,BOF,49.469599999999964
2022,Septiembre,Colombia,Acero,H.Eléctrico,110.108025
2022,Septiembre,Colombia,Acero,BOF,0.0
2022,Septiembre,Cuba,Acero,H.Eléctrico,17.8285773888
2022,Septiembre,Cuba,Acero,BOF,0.0
2022,Septiembre,Ecuador,Acero,H.Eléctrico,45.834457974997335
2022,Septiembre,Ecuador,Acero,BOF,0.0
2022,Septiembre,El Salvador,Acero,H.Eléctrico,8.020307373228
2022,Septiembre,El Salvador,Acero,BOF,0.0
2022,Septiembre,Guatemala,Acero,H.Eléctrico,24.267840045696
2022,Septiembre,Guatemala,Acero,BOF,0.0
2022,Septiembre,México,Acero,H.Eléctrico,0.0
2022,Septiembre,México,Acero,BOF,0.0
2022,Septiembre,Paraguay,Acero,H.Eléctrico,0.0
2022,Septiembre,Paraguay,Acero,BOF,2.5430277390336005
2022,Septiembre,Perú,Acero,H.Eléctrico,147.7384174524435
2022,Septiembre,Perú,Acero,BOF,0.0
2022,Septiembre,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Septiembre,Trinidad y Tobago,Acero,BOF,
2022,Septiembre,Uruguay,Acero,H.Eléctrico,4.6490043733531214
2022,Septiembre,Uruguay,Acero,BOF,0.0
2022,Septiembre,Venezuela,Acero,H.Eléctrico,2.715933417459902
2022,Septiembre,Venezuela,Acero,BOF,0.0
2022,Octubre,Argentina,Acero,H.Eléctrico,296.01
2022,Octubre,Argentina,Acero,BOF,197.037
2022,Octubre,Brasil,Acero,H.Eléctrico,664.132
2022,Octubre,Brasil,Acero,BOF,2243.242
2022,Octubre,Chile,Acero,H.Eléctrico,41.181357000000006
2022,Octubre,Chile,Acero,BOF,63.693400000000025
2022,Octubre,Colombia,Acero,H.Eléctrico,110.340777
2022,Octubre,Colombia,Acero,BOF,0.0
2022,Octubre,Cuba,Acero,H.Eléctrico,16.937148519359997
2022,Octubre,Cuba,Acero,BOF,0.0
2022,Octubre,Ecuador,Acero,H.Eléctrico,41.10886623867734
2022,Octubre,Ecuador,Acero,BOF,0.0
2022,Octubre,El Salvador,Acero,H.Eléctrico,12.0613721
2022,Octubre,El Salvador,Acero,BOF,0.0
2022,Octubre,Guatemala,Acero,H.Eléctrico,23.334461582400003
2022,Octubre,Guatemala,Acero,BOF,0.0
2022,Octubre,México,Acero,H.Eléctrico,0.0
2022,Octubre,México,Acero,BOF,0.0
2022,Octubre,Paraguay,Acero,H.Eléctrico,0.0
2022,Octubre,Paraguay,Acero,BOF,2.9342627758080004
2022,Octubre,Perú,Acero,H.Eléctrico,144.88916407162992
2022,Octubre,Perú,Acero,BOF,0.0
2022,Octubre,Trinidad y Tobago,Acero,H.Eléctrico,
2022,Octubre,Trinidad y Tobago,Acero,BOF,
2022,Octubre,Uruguay,Acero,H.Eléctrico,4.6490043733531214
2022,Octubre,Uruguay,Acero,BOF,0.0
2022,Octubre,Venezuela,Acero,H.Eléctrico,2.8580279898379812
2022,Octubre,Venezuela,Acero,BOF,0.0
2022,Noviembre,Argentina,Acero,H.Eléctrico,277.234
2022,Noviembre,Argentina,Acero,BOF,181.787
2022,Noviembre,Brasil,Acero,H.Eléctrico,564.583
2022,Noviembre,Brasil,Acero,BOF,2071.738
2022,Noviembre,Chile,Acero,H.Eléctrico,47.6286736
2022,Noviembre,Chile,Acero,BOF,54.15779999999994
2022,Noviembre,Colombia,Acero,H.Eléctrico,114.65539299999999
2022,Noviembre,Colombia,Acero,BOF,0.0
2022,Noviembre,Cuba,Acero,H.Eléctrico,19.61143512768
