Año,Mes,País,Producto,Importacion
2015,Abril,Ecuador,Planos,44.600794000000015
2015,Abril,Ecuador,Tubos Sin Costura,8.71440029000007
2015,Abril,Ecuador,Laminados,73.84229073000007
2015,Abril,El Salvador,Largos,11.63650936
2015,Abril,El Salvador,Planos,21.106495759999998
2015,Abril,El Salvador,Tubos Sin Costura,0.26027387
2015,Abril,El Salvador,Laminados,33.00327899
2015,Abril,Guatemala,Largos,12.752313
2015,Abril,Guatemala,Planos,30.665304
2015,Abril,Guatemala,Tubos Sin Costura,0.019045
2015,Abril,Guatemala,Laminados,43.436662
2015,Abril,Honduras,Largos,7.453115740000001
2015,Abril,Honduras,Planos,12.743988069999999
2015,Abril,Honduras,Tubos Sin Costura,0.37005567
2015,Abril,Honduras,Laminados,20.56715948
2015,Abril,México,Largos,197.87272099399996
2015,Abril,México,Planos,685.5253793100001
2015,Abril,México,Tubos Sin Costura,12.829800402999997
2015,Abril,México,Laminados,896.2279007070001
2015,Abril,Panamá,Largos,10.143558399999998
2015,Abril,Panamá,Planos,2.4613795599999992
2015,Abril,Panamá,Tubos Sin Costura,0.14863008
2015,Abril,Panamá,Laminados,12.753568039999998
2015,Abril,Paraguay,Largos,7.820049979999999
2015,Abril,Paraguay,Planos,20.19339201
2015,Abril,Paraguay,Tubos Sin Costura,0.113902
2015,Abril,Paraguay,Laminados,28.12734399
2015,Abril,Perú,Largos,38.463831890000066
2015,Abril,Perú,Planos,94.96316181000003
2015,Abril,Perú,Tubos Sin Costura,7.481800920000001
2015,Abril,Perú,Laminados,140.9087946200001
2015,Abril,Uruguay,Largos,4.127499610000001
2015,Abril,Uruguay,Planos,6.20000245
2015,Abril,Uruguay,Tubos Sin Costura,0.33083313999999997
2015,Abril,Uruguay,Laminados,10.6583352
2015,Abril,Venezuela,Largos,9.669730659999999
2015,Abril,Venezuela,Planos,9.296093359999999
2015,Abril,Venezuela,Tubos Sin Costura,11.420732590000005
2015,Abril,Venezuela,Laminados,30.386556610000007
2015,Mayo,Argentina,Largos,37.244809769999996
2015,Mayo,Argentina,Planos,39.0265544
2015,Mayo,Argentina,Tubos Sin Costura,1.34803483
2015,Mayo,Argentina,Laminados,77.619399
2015,Mayo,Bolivia,Largos,35.08400602999999
2015,Mayo,Bolivia,Planos,15.572954599999997
2015,Mayo,Bolivia,Tubos Sin Costura,1.7816273100000006
2015,Mayo,Bolivia,Laminados,52.438587939999984
2015,Mayo,Brasil,Largos,79.383
2015,Mayo,Brasil,Planos,197.187
2015,Mayo,Brasil,Tubos Sin Costura,
2015,Mayo,Brasil,Laminados,276.57
2015,Mayo,Chile,Largos,49.77934186000003
2015,Mayo,Chile,Planos,105.57820469999992
2015,Mayo,Chile,Tubos Sin Costura,2.0367942800000014
2015,Mayo,Chile,Laminados,157.39434083999996
2015,Mayo,Colombia,Largos,74.98920628000002
2015,Mayo,Colombia,Planos,120.02182522999999
2015,Mayo,Colombia,Tubos Sin Costura,10.983496799999996
2015,Mayo,Colombia,Laminados,205.99452831
2015,Mayo,Costa Rica,Largos,14.193724
2015,Mayo,Costa Rica,Planos,27.032826
2015,Mayo,Costa Rica,Tubos Sin Costura,0.438608
2015,Mayo,Costa Rica,Laminados,41.665158000000005
2015,Mayo,Ecuador,Largos,19.783970179999997
2015,Mayo,Ecuador,Planos,86.73019946999996
2015,Mayo,Ecuador,Tubos Sin Costura,1.3482631900000004
2015,Mayo,Ecuador,Laminados,107.86243283999995
2015,Mayo,El Salvador,Largos,6.4245713
2015,Mayo,El Salvador,Planos,21.006229119999993
2015,Mayo,El Salvador,Tubos Sin Costura,1.01128776
2015,Mayo,El Salvador,Laminados,28.442088179999992
2015,Mayo,Guatemala,Largos,17.513634
2015,Mayo,Guatemala,Planos,28.314215
2015,Mayo,Guatemala,Tubos Sin Costura,0.261941
2015,Mayo,Guatemala,Laminados,46.08979
2015,Mayo,Honduras,Largos,9.40821898
2015,Mayo,Honduras,Planos,29.466093
2015,Mayo,Honduras,Tubos Sin Costura,1.44672868
2015,Mayo,Honduras,Laminados,40.32104066
2015,Mayo,México,Largos,176.33937551000005
2015,Mayo,México,Planos,730.0241497820001
2015,Mayo,México,Tubos Sin Costura,8.257849164999998
2015,Mayo,México,Laminados,914.6213744570002
2015,Mayo,Panamá,Largos,32.926778000000006
2015,Mayo,Panamá,Planos,9.09274055
2015,Mayo,Panamá,Tubos Sin Costura,1.8891961199999998
2015,Mayo,Panamá,Laminados,43.90871467000001
2015,Mayo,Paraguay,Largos,6.06984871
2015,Mayo,Paraguay,Planos,10.7516464
2015,Mayo,Paraguay,Tubos Sin Costura,0.01291724
2015,Mayo,Paraguay,Laminados,16.83441235
2015,Mayo,Perú,Largos,37.480042919999974
2015,Mayo,Perú,Planos,60.19349877000001
2015,Mayo,Perú,Tubos Sin Costura,2.2379481999999964
2015,Mayo,Perú,Laminados,99.91148988999997
2015,Mayo,Uruguay,Largos,4.6200642300000005
2015,Mayo,Uruguay,Planos,8.262753169999998
2015,Mayo,Uruguay,Tubos Sin Costura,0.06559994000000002
2015,Mayo,Uruguay,Laminados,12.948417339999999
2015,Mayo,Venezuela,Largos,4.23100859
2015,Mayo,Venezuela,Planos,5.784675069999999
2015,Mayo,Venezuela,Tubos Sin Costura,8.43257623
2015,Mayo,Venezuela,Laminados,18.44825989
2015,Junio,Argentina,Largos,18.890649909999997
2015,Junio,Argentina,Planos,68.72890253999999
2015,Junio,Argentina,Tubos Sin Costura,2.93184628
2015,Junio,Argentina,Laminados,90.55139872999999
2015,Junio,Bolivia,Largos,25.24739382
2015,Junio,Bolivia,Planos,14.69701478
2015,Junio,Bolivia,Tubos Sin Costura,1.23134702
2015,Junio,Bolivia,Laminados,41.175755620000004
2015,Junio,Brasil,Largos,101.35
2015,Junio,Brasil,Planos,197.292
2015,Junio,Brasil,Tubos Sin Costura,
2015,Junio,Brasil,Laminados,298.642
2015,Junio,Chile,Largos,16.018169040000004
2015,Junio,Chile,Planos,86.70494218000002
2015,Junio,Chile,Tubos Sin Costura,3.257366000000003
2015,Junio,Chile,Laminados,105.98047722000003
2015,Junio,Colombia,Largos,94.12665077
2015,Junio,Colombia,Planos,124.04087192
2015,Junio,Colombia,Tubos Sin Costura,5.613269119999999
2015,Junio,Colombia,Laminados,223.78079181
2015,Junio,Costa Rica,Largos,8.730365
2015,Junio,Costa Rica,Planos,21.387659
2015,Junio,Costa Rica,Tubos Sin Costura,0.412491
2015,Junio,Costa Rica,Laminados,30.530514999999998
2015,Junio,Ecuador,Largos,10.45417727
2015,Junio,Ecuador,Planos,43.940751670000004
2015,Junio,Ecuador,Tubos Sin Costura,1.4524905000000015
2015,Junio,Ecuador,Laminados,55.84741944000001
2015,Junio,El Salvador,Largos,16.407070549999997
2015,Junio,El Salvador,Planos,22.30149057000001
2015,Junio,El Salvador,Tubos Sin Costura,0.46678590000000014
2015,Junio,El Salvador,Laminados,39.175347020000004
2015,Junio,Guatemala,Largos,15.065599
2015,Junio,Guatemala,Planos,30.505583
2015,Junio,Guatemala,Tubos Sin Costura,0.429372
2015,Junio,Guatemala,Laminados,46.000554
2015,Junio,Honduras,Largos,8.189703909999999
2015,Junio,Honduras,Planos,20.64156675
2015,Junio,Honduras,Tubos Sin Costura,0.33796009
2015,Junio,Honduras,Laminados,29.169230749999997
2015,Junio,México,Largos,173.23004730600002
2015,Junio,México,Planos,736.541250474
2015,Junio,México,Tubos Sin Costura,14.623253923000005
2015,Junio,México,Laminados,924.3945517029999
2015,Junio,Panamá,Largos,14.784130120000004
2015,Junio,Panamá,Planos,7.407939440000001
2015,Junio,Panamá,Tubos Sin Costura,0.21332268
2015,Junio,Panamá,Laminados,22.405392240000005
2015,Junio,Paraguay,Largos,9.38759371
2015,Junio,Paraguay,Planos,31.05511858
2015,Junio,Paraguay,Tubos Sin Costura,0.06831126000000001
2015,Junio,Paraguay,Laminados,40.511023550000004
2015,Junio,Perú,Largos,60.55999783000001
2015,Junio,Perú,Planos,64.43763558000002
2015,Junio,Perú,Tubos Sin Costura,8.314554279999998
2015,Junio,Perú,Laminados,133.31218769000003
2015,Junio,Uruguay,Largos,4.60448708
2015,Junio,Uruguay,Planos,8.92264389
2015,Junio,Uruguay,Tubos Sin Costura,0.37492396999999983
2015,Junio,Uruguay,Laminados,13.90205494
2015,Junio,Venezuela,Largos,14.249806279999998
2015,Junio,Venezuela,Planos,6.1694520499999985
2015,Junio,Venezuela,Tubos Sin Costura,7.74342827
2015,Junio,Venezuela,Laminados,28.162686599999997
2015,Julio,Argentina,Largos,65.79628878
2015,Julio,Argentina,Planos,91.16358790000001
2015,Julio,Argentina,Tubos Sin Costura,2.1732158100000003
2015,Julio,Argentina,Laminados,159.13309249
2015,Julio,Bolivia,Largos,34.59981444000002
2015,Julio,Bolivia,Planos,19.214439379999998
2015,Julio,Bolivia,Tubos Sin Costura,1.92816095
2015,Julio,Bolivia,Laminados,55.74241477000002
2015,Julio,Brasil,Largos,61.371
2015,Julio,Brasil,Planos,176.426
2015,Julio,Brasil,Tubos Sin Costura,
2015,Julio,Brasil,Laminados,237.797
2015,Julio,Chile,Largos,56.08469582000002
2015,Julio,Chile,Planos,232.92153852000007
2015,Julio,Chile,Tubos Sin Costura,3.0596752000000005
2015,Julio,Chile,Laminados,292.0659095400001
2015,Julio,Colombia,Largos,117.74304546999997
2015,Julio,Colombia,Planos,114.97184611999998
2015,Julio,Colombia,Tubos Sin Costura,9.416385330000008
2015,Julio,Colombia,Laminados,242.13127691999995
2015,Julio,Costa Rica,Largos,17.040114
2015,Julio,Costa Rica,Planos,10.527797
2015,Julio,Costa Rica,Tubos Sin Costura,0.486714
2015,Julio,Costa Rica,Laminados,28.054624999999998
2015,Julio,Ecuador,Largos,27.63409904999999
2015,Julio,Ecuador,Planos,56.36204768999996
2015,Julio,Ecuador,Tubos Sin Costura,2.04777258
2015,Julio,Ecuador,Laminados,86.04391931999994
2015,Julio,El Salvador,Largos,5.6888942700000005
2015,Julio,El Salvador,Planos,17.37898185
2015,Julio,El Salvador,Tubos Sin Costura,0.5609082799999999
2015,Julio,El Salvador,Laminados,23.6287844
2015,Julio,Guatemala,Largos,16.404927
2015,Julio,Guatemala,Planos,39.181702
2015,Julio,Guatemala,Tubos Sin Costura,0.752951
2015,Julio,Guatemala,Laminados,56.339580000000005
2015,Julio,Honduras,Largos,13.242771840000003
2015,Julio,Honduras,Planos,22.42049194
2015,Julio,Honduras,Tubos Sin Costura,0.42214355000000003
2015,Julio,Honduras,Laminados,36.08540733000001
2015,Julio,México,Largos,167.80203249500005
2015,Julio,México,Planos,668.633091258
2015,Julio,México,Tubos Sin Costura,12.014956182
2015,Julio,México,Laminados,848.4500799350001
2015,Julio,Panamá,Largos,7.044805650000001
2015,Julio,Panamá,Planos,2.75311623
2015,Julio,Panamá,Tubos Sin Costura,3.464317290000001
2015,Julio,Panamá,Laminados,13.26223917
2015,Julio,Paraguay,Largos,9.29800906
2015,Julio,Paraguay,Planos,14.929955780000002
2015,Julio,Paraguay,Tubos Sin Costura,0.154865
2015,Julio,Paraguay,Laminados,24.382829840000003
2015,Julio,Perú,Largos,57.980274489999964
2015,Julio,Perú,Planos,42.27893335
2015,Julio,Perú,Tubos Sin Costura,7.148520770000007
2015,Julio,Perú,Laminados,107.40772860999996
2015,Julio,Uruguay,Largos,3.7143963799999993
2015,Julio,Uruguay,Planos,8.656342059999998
2015,Julio,Uruguay,Tubos Sin Costura,0.46145691000000005
2015,Julio,Uruguay,Laminados,12.832195349999997
2015,Julio,Venezuela,Largos,4.810930270000002
2015,Julio,Venezuela,Planos,10.813340479999999
2015,Julio,Venezuela,Tubos Sin Costura,7.85493208
2015,Julio,Venezuela,Laminados,23.479202830000002
2015,Agosto,Argentina,Largos,37.169542140000004
2015,Agosto,Argentina,Planos,61.60064371
2015,Agosto,Argentina,Tubos Sin Costura,1.77963767
2015,Agosto,Argentina,Laminados,100.54982352
2015,Agosto,Bolivia,Largos,16.043354579999985
2015,Agosto,Bolivia,Planos,14.874779529999998
2015,Agosto,Bolivia,Tubos Sin Costura,0.83951951
2015,Agosto,Bolivia,Laminados,31.75765361999998
2015,Agosto,Brasil,Largos,59.443
2015,Agosto,Brasil,Planos,112.517
2015,Agosto,Brasil,Tubos Sin Costura,0.0
2015,Agosto,Brasil,Laminados,269.552
2015,Agosto,Chile,Largos,25.241301619999998
2015,Agosto,Chile,Planos,88.56304630999999
2015,Agosto,Chile,Tubos Sin Costura,2.494091090000001
2015,Agosto,Chile,Laminados,116.29843901999999
2015,Agosto,Colombia,Largos,99.03482495
2015,Agosto,Colombia,Planos,109.07539738999999
2015,Agosto,Colombia,Tubos Sin Costura,12.266534089999997
2015,Agosto,Colombia,Laminados,220.37675643
2015,Agosto,Costa Rica,Largos,6.654109
2015,Agosto,Costa Rica,Planos,18.918191
2015,Agosto,Costa Rica,Tubos Sin Costura,0.592412
2015,Agosto,Costa Rica,Laminados,26.164711999999998
2015,Agosto,Ecuador,Largos,10.849584639999998
2015,Agosto,Ecuador,Planos,55.46290826999999
2015,Agosto,Ecuador,Tubos Sin Costura,3.0588641900000013
2015,Agosto,Ecuador,Laminados,69.37135709999998
2015,Agosto,El Salvador,Largos,10.55825937
2015,Agosto,El Salvador,Planos,17.965872660000016
2015,Agosto,El Salvador,Tubos Sin Costura,0.33554446
2015,Agosto,El Salvador,Laminados,28.85967649000002
2015,Agosto,Guatemala,Largos,27.599271
2015,Agosto,Guatemala,Planos,30.992323
2015,Agosto,Guatemala,Tubos Sin Costura,0.360991
2015,Agosto,Guatemala,Laminados,58.952585
2015,Agosto,Honduras,Largos,9.10816681
2015,Agosto,Honduras,Planos,41.904622670000016
2015,Agosto,Honduras,Tubos Sin Costura,0.85511299
2015,Agosto,Honduras,Laminados,51.86790247000002
2015,Agosto,México,Largos,192.96706341499998
2015,Agosto,México,Planos,701.0117460979999
2015,Agosto,México,Tubos Sin Costura,13.531581942000003
2015,Agosto,México,Laminados,907.5103914549999
2015,Agosto,Panamá,Largos,48.188368529999984
2015,Agosto,Panamá,Planos,12.8302361
2015,Agosto,Panamá,Tubos Sin Costura,0.9160780500000001
2015,Agosto,Panamá,Laminados,61.93468267999999
2015,Agosto,Paraguay,Largos,6.108906309999999
2015,Agosto,Paraguay,Planos,14.00259289
2015,Agosto,Paraguay,Tubos Sin Costura,0.316761
2015,Agosto,Paraguay,Laminados,20.4282602
2015,Agosto,Perú,Largos,30.19642536000002
2015,Agosto,Perú,Planos,48.05685455999999
2015,Agosto,Perú,Tubos Sin Costura,4.421866570000005
2015,Agosto,Perú,Laminados,82.67514649000002
2015,Agosto,Uruguay,Largos,3.31090313
2015,Agosto,Uruguay,Planos,5.442463329999999
2015,Agosto,Uruguay,Tubos Sin Costura,0.17462674000000003
2015,Agosto,Uruguay,Laminados,8.9279932
2015,Agosto,Venezuela,Largos,16.09570092
2015,Agosto,Venezuela,Planos,3.5530099899999996
2015,Agosto,Venezuela,Tubos Sin Costura,5.37037796
2015,Agosto,Venezuela,Laminados,25.019088869999997
2015,Septiembre,Argentina,Largos,37.720635779999995
2015,Septiembre,Argentina,Planos,53.09592475
2015,Septiembre,Argentina,Tubos Sin Costura,2.68823697
2015,Septiembre,Argentina,Laminados,93.50479750000001
2015,Septiembre,Bolivia,Largos,35.11626745000001
2015,Septiembre,Bolivia,Planos,14.10147907
2015,Septiembre,Bolivia,Tubos Sin Costura,1.5522434
2015,Septiembre,Bolivia,Laminados,50.76998992000001
2015,Septiembre,Brasil,Largos,64.603
2015,Septiembre,Brasil,Planos,101.321
2015,Septiembre,Brasil,Tubos Sin Costura,
2015,Septiembre,Brasil,Laminados,165.92399999999998
2015,Septiembre,Chile,Largos,34.23238684000001
2015,Septiembre,Chile,Planos,119.29461371
2015,Septiembre,Chile,Tubos Sin Costura,2.29286629
2015,Septiembre,Chile,Laminados,155.81986684
2015,Septiembre,Colombia,Largos,134.66932468
2015,Septiembre,Colombia,Planos,108.26485433
2015,Septiembre,Colombia,Tubos Sin Costura,7.4928765099999985
2015,Septiembre,Colombia,Laminados,250.42705551999998
2015,Septiembre,Costa Rica,Largos,21.115363
2015,Septiembre,Costa Rica,Planos,21.330869
2015,Septiembre,Costa Rica,Tubos Sin Costura,0.360209
2015,Septiembre,Costa Rica,Laminados,42.80644099999999
2015,Septiembre,Ecuador,Largos,10.62727146
2015,Septiembre,Ecuador,Planos,53.87667160000001
2015,Septiembre,Ecuador,Tubos Sin Costura,3.1356109599999993
2015,Septiembre,Ecuador,Laminados,67.63955402
2015,Septiembre,El Salvador,Largos,13.49271479
2015,Septiembre,El Salvador,Planos,24.390853179999993
2015,Septiembre,El Salvador,Tubos Sin Costura,0.68243723
2015,Septiembre,El Salvador,Laminados,38.56600519999999
2015,Septiembre,Guatemala,Largos,43.395753
2015,Septiembre,Guatemala,Planos,60.098377
2015,Septiembre,Guatemala,Tubos Sin Costura,0.738329
2015,Septiembre,Guatemala,Laminados,104.23245899999999
2015,Septiembre,Honduras,Largos,15.59141025
2015,Septiembre,Honduras,Planos,10.405791490000002
2015,Septiembre,Honduras,Tubos Sin Costura,0.06054432999999999
2015,Septiembre,Honduras,Laminados,26.05774607
2015,Septiembre,México,Largos,137.870679661
2015,Septiembre,México,Planos,735.1638396370001
2015,Septiembre,México,Tubos Sin Costura,13.936302101999996
2015,Septiembre,México,Laminados,886.9708214000001
2015,Septiembre,Panamá,Largos,38.650602499999984
2015,Septiembre,Panamá,Planos,27.27492982
2015,Septiembre,Panamá,Tubos Sin Costura,4.17676261
2015,Septiembre,Panamá,Laminados,70.10229492999999
2015,Septiembre,Paraguay,Largos,6.40204326
2015,Septiembre,Paraguay,Planos,20.53345962
2015,Septiembre,Paraguay,Tubos Sin Costura,0.0898825
2015,Septiembre,Paraguay,Laminados,27.02538538
2015,Septiembre,Perú,Largos,79.92774160999998
2015,Septiembre,Perú,Planos,44.342730440000004
2015,Septiembre,Perú,Tubos Sin Costura,1.7824063300000008
2015,Septiembre,Perú,Laminados,126.05287838
2015,Septiembre,Uruguay,Largos,4.576481800000002
2015,Septiembre,Uruguay,Planos,6.033838120000001
2015,Septiembre,Uruguay,Tubos Sin Costura,0.13548848000000002
2015,Septiembre,Uruguay,Laminados,10.745808400000001
2015,Septiembre,Venezuela,Largos,21.654830899999997
2015,Septiembre,Venezuela,Planos,11.300644240000004
2015,Septiembre,Venezuela,Tubos Sin Costura,9.247222050000003
2015,Septiembre,Venezuela,Laminados,42.20269719000001
2015,Octubre,Argentina,Largos,13.151520059999998
2015,Octubre,Argentina,Planos,49.398523180000005
2015,Octubre,Argentina,Tubos Sin Costura,1.96117425
2015,Octubre,Argentina,Laminados,54.605126750000004
2015,Octubre,Bolivia,Largos,38.27102243999999
2015,Octubre,Bolivia,Planos,15.732034820000004
2015,Octubre,Bolivia,Tubos Sin Costura,2.16197314
2015,Octubre,Bolivia,Laminados,56.16503039999999
2015,Octubre,Brasil,Largos,69.472
2015,Octubre,Brasil,Planos,101.999
2015,Octubre,Brasil,Tubos Sin Costura,
2015,Octubre,Brasil,Laminados,171.471
2015,Octubre,Chile,Largos,32.537459020000014
2015,Octubre,Chile,Planos,103.43048623
2015,Octubre,Chile,Tubos Sin Costura,2.9687535500000006
2015,Octubre,Chile,Laminados,138.93669880000002
2015,Octubre,Colombia,Largos,140.46954171
2015,Octubre,Colombia,Planos,206.34596200000007
2015,Octubre,Colombia,Tubos Sin Costura,14.294612140000005
2015,Octubre,Colombia,Laminados,361.11011585000006
2015,Octubre,Costa Rica,Largos,5.673786
2015,Octubre,Costa Rica,Planos,29.897939
2015,Octubre,Costa Rica,Tubos Sin Costura,0.294885
2015,Octubre,Costa Rica,Laminados,35.86661
2015,Octubre,Ecuador,Largos,22.31377759
2015,Octubre,Ecuador,Planos,40.02058823999997
2015,Octubre,Ecuador,Tubos Sin Costura,3.217456540000002
2015,Octubre,Ecuador,Laminados,65.55182236999997
2015,Octubre,El Salvador,Largos,10.049421230000002
2015,Octubre,El Salvador,Planos,21.13127840000001
2015,Octubre,El Salvador,Tubos Sin Costura,0.68831641
2015,Octubre,El Salvador,Laminados,31.869016040000012
2015,Octubre,Guatemala,Largos,19.003876
2015,Octubre,Guatemala,Planos,33.140118
2015,Octubre,Guatemala,Tubos Sin Costura,0.145722
2015,Octubre,Guatemala,Laminados,52.289716000000006
2015,Octubre,Honduras,Largos,8.898808820000001
2015,Octubre,Honduras,Planos,45.71295492
2015,Octubre,Honduras,Tubos Sin Costura,0.16922263
2015,Octubre,Honduras,Laminados,54.78098637
2015,Octubre,México,Largos,106.73559318700002
2015,Octubre,México,Planos,627.7809731810001
2015,Octubre,México,Tubos Sin Costura,8.558716827000001
2015,Octubre,México,Laminados,743.0752831950002
2015,Octubre,Panamá,Largos,32.88397355
2015,Octubre,Panamá,Planos,13.652701919999997
2015,Octubre,Panamá,Tubos Sin Costura,0.5689597200000001
2015,Octubre,Panamá,Laminados,47.10563519
2015,Octubre,Paraguay,Largos,6.836560899999999
2015,Octubre,Paraguay,Planos,19.90732513
2015,Octubre,Paraguay,Tubos Sin Costura,0.057784
2015,Octubre,Paraguay,Laminados,26.80167003
2015,Octubre,Perú,Largos,63.11617304000003
2015,Octubre,Perú,Planos,48.27238892000002
2015,Octubre,Perú,Tubos Sin Costura,2.458257480000006
